path,exists,sha256,bytes
docs/stage213_dft_wrapper_integration_preflight.md,yes,847bfb64bae6f2497af711fc5c481a5251175c5e84c0d22c0ce79a533c060a48,8221
experiments/stage213_dft_wrapper_integration_preflight_plan.md,yes,84f3242c0ae4250534b9e3d2f473c2e2052e4c1a3cb48b4823e95526bcb747b9,248
theory_checks/stage213_dft_wrapper_integration_model.md,yes,02855bc1052996508005828204488914dbb64e4fb8f6d948dd786bdbff8027d2,310
algorithm_variants/mat_rlwe_sab_stage213_dft_wrapper_integration_preflight.md,yes,3aebf405953eb75ecb858ba520a42562a58195ae0ff7b6498339911d8497ee52,245
repro/stage213_dft_wrapper_integration_preflight/stage213_dft_wrapper_integration_preflight.c,yes,f44ace2f6c2ce69dea51048c7962635bd865056c1bf4ccaddec619ac59b71ae1,9725
repro/stage213_dft_wrapper_integration_preflight/environment.csv,yes,bfdf7d0993e0097bd25b28d9e97ae8b4dfe8aa45a95e0940c5140c55a84e1989,1534
repro/stage213_dft_wrapper_integration_preflight/environment.log,yes,e8aeb28aba366c4f6920412f9b2bb3bd02bfc7866d81cd1e553cae440f949a7e,1484
repro/stage213_dft_wrapper_integration_preflight/run_metrics.csv,yes,cba30697700f1db7450b5a9651453cc69b6289836bab0952af80c27f2b6f5798,14553
repro/stage213_dft_wrapper_integration_preflight/correctness.csv,yes,2588d3c155809618b05e8d49382bf9ceeef13dbde694ff89122cc474cf876489,11673
repro/stage213_dft_wrapper_integration_preflight/aggregate.csv,yes,9d7cd7590ccb618bd5df4c1342061f99269c7bf2c3501b074d724ae73e86293b,871
repro/stage213_dft_wrapper_integration_preflight/comparison.csv,yes,6f64beeb3da8640cb0e1597d946fae7471b41ce4317e6acfaa605de426a8ee84,687
repro/stage213_dft_wrapper_integration_preflight/proof_gate.csv,yes,f91aa99f9b078f75a1e2cefa43389b719d5055d973b03caca3edeb38a184de08,1161
repro/stage213_dft_wrapper_integration_preflight/next_stage_queue.csv,yes,8ee1ca224fd13cbff39075d42c044d58015bc993737079042d142783b05c3588,575
repro/stage213_dft_wrapper_integration_preflight/dft_wrapper_integration_preflight_report.md,yes,847bfb64bae6f2497af711fc5c481a5251175c5e84c0d22c0ce79a533c060a48,8221
repro/stage213_dft_wrapper_integration_preflight/reproduction_commands.md,yes,0895119a82dc07e73575425dde6ae40420d88df3fc5a49462fa3182b8c68feb5,114
scripts/build_stage213_dft_wrapper_integration_preflight.py,yes,d1b0db8fc287765d00647850d6bd683efeebcbb9baa8452b6ebe5271f20097e5,26550
repro/stage213_dft_wrapper_integration_preflight/build_baseline.log,yes,af617ffdb823d953f1a69042866854925ead8012daf3a2044fa822ba103f7b83,1096
repro/stage213_dft_wrapper_integration_preflight/build_wrapper.log,yes,04d896d9473a81734dd992052c7d2442b6ce15f929b734eb63782e38c1e5b9dd,1027
repro/stage213_dft_wrapper_integration_preflight/compile_baseline_r2.log,yes,377b3a9587af1441a9e452ab07a26e4454e3691a9a33540567f497075511730a,9153
repro/stage213_dft_wrapper_integration_preflight/compile_baseline_r4.log,yes,9054e44fbf524727217d3722d63c574630ce076d73a5139f9eb256d8bb64969b,9153
repro/stage213_dft_wrapper_integration_preflight/compile_wrapper_r2.log,yes,bba30b5aedbf80b2366db3a65f6d9b4f4d7618dc9c40fd4b7e27f890e9b4b977,8546
repro/stage213_dft_wrapper_integration_preflight/compile_wrapper_r4.log,yes,c515f9b728fb43e6d01289887c4da8a21601b6f8e5b5fa669860dffb225707d4,8546
repro/stage213_dft_wrapper_integration_preflight/environment.log,yes,e8aeb28aba366c4f6920412f9b2bb3bd02bfc7866d81cd1e553cae440f949a7e,1484
