path,exists,sha256,bytes
docs/stage228_counter_driven_backend_kernel_search.md,yes,b436b79bb2e243618eaa9850bc1efb36ebaeff131bb5346989cc96a2903e12f1,9408
experiments/stage228_counter_driven_backend_kernel_search_plan.md,yes,e4268a00719d2d689ef6220af3c6a8b9506f384d388492c93fd036878e49e707,409
theory_checks/stage228_counter_driven_kernel_model.md,yes,3da530ea2aacc928732b06078d95a749b658ab872785985fd3e91f37943cd286,418
algorithm_variants/mat_rlwe_sab_stage228_counter_driven_candidates.md,yes,369b811df312d5d5045579a88361cef7d71937a49f53a828ce390ea3993243f5,1009
repro/stage228_counter_driven_backend_kernel_search/input_status.csv,yes,8318520caeb6e1c8350ed23970786812b69ec36d5d8eef817980ac2fa32e4dcc,1596
repro/stage228_counter_driven_backend_kernel_search/source_facts.csv,yes,c0f39191fd8c7e8d48f5fcd8ea8e755a955555c896e415586db49668ebe1fce8,785
repro/stage228_counter_driven_backend_kernel_search/projection_thresholds.csv,yes,51fbc734c65ed9a689b7c6e13a075742be0b378506a3cc9772806f56eaf39421,847
repro/stage228_counter_driven_backend_kernel_search/candidate_cards.csv,yes,33b36337265fa732d358f4a079598d7198cf1c35a9288aff041221ae3e2ce3aa,1662
repro/stage228_counter_driven_backend_kernel_search/candidate_gates.csv,yes,f47be857e2f17d6729c2e206d8cc07f2b1db1dbb1d8ce1e8b4fe8e1f23bd36c8,1140
repro/stage228_counter_driven_backend_kernel_search/proof_gate.csv,yes,eb406b906159310c03dd8e45b73f85f402ec57893ffbd6ccf8ac795acd61bcfd,1136
repro/stage228_counter_driven_backend_kernel_search/next_stage_queue.csv,yes,6ba3041ee801fa7ad18acd16892333fd0119cfa1172c92075e549bdeb2fb2733,923
repro/stage228_counter_driven_backend_kernel_search/kernel_search_report.md,yes,b436b79bb2e243618eaa9850bc1efb36ebaeff131bb5346989cc96a2903e12f1,9408
repro/stage228_counter_driven_backend_kernel_search/reproduction_commands.md,yes,30eb82c2e369ec5d4dd20575e54f59c1e45aecdc33829bef83bdd15a160d7794,285
scripts/build_stage228_counter_driven_backend_kernel_search.py,yes,36fc9e6ab167334708540697a24eca75af330729d56fbc40cb0fdb91360023a0,28735
