path,exists,sha256,bytes
docs/stage176_structured_compact_security_api_gate.md,yes,6df0f7f0aedef992c02c49e49ee4085f26017a9a7f7f1a6fb33da0ecb506b2c8,8506
experiments/stage176_structured_compact_security_api_gate_plan.md,yes,a1fe183979544529c8a29089dddb11cfdfbb2d0149bfe90bd3b87b34bd010158,1169
theory_checks/stage176_structured_compact_security_api_model.md,yes,fb62d9e1f8fff5e9a7bf1100427137dc5b2ff4c66fbed8f1ceb02cb10f6f1443,1265
algorithm_variants/mat_rlwe_sab_structured_compact_security_api.md,yes,9e3639e87b484da8fa25a668bb499ec71cec0f49b0a69bb0aa8024b7cbe8b5ee,731
repro/stage176_structured_compact_security_api_gate/summary.csv,yes,4bd91b515e1c502da2ba4271752fa1e860788d6dc866e77d25237cc9a4a6e128,2292
repro/stage176_structured_compact_security_api_gate/evidence_matrix.csv,yes,0bd2ab97a134c474580ff7d1c1b694da0353cb9dfc95106064dc7b6e90382ab1,1901
repro/stage176_structured_compact_security_api_gate/api_options.csv,yes,f8f296a3691bfc4642f586201d125cca79d95f22a84cb7911da4f14686a624f6,1215
repro/stage176_structured_compact_security_api_gate/decision.csv,yes,8597d89267acd277c8f2dbf39737feddb935b7e89333a3bea75bc5632c3306dd,627
repro/stage176_structured_compact_security_api_gate/next_stage_queue.csv,yes,51728fc36bd336ee8ea04558f2a6087a21a10023a8a098ec6eea5c5f780f38ce,1035
scripts/build_stage176_structured_compact_security_api_gate.py,yes,c186eca2cc6347c38f47ce0124fa879e12fec83ccbc6561fb21ce6578c9b7b69,25464
