path,exists,sha256,bytes
docs/stage210_candidate_admission.md,yes,2aa43f99bce8a134d0ee566f937b0ab0c4062b228dde233824cdbd6325ad7f00,3202
experiments/stage210_candidate_admission_plan.md,yes,ca81342389c1f1a91d4a137a8470b0c7bc335ce22c20c03195337e3f7e6c263e,189
theory_checks/stage210_candidate_admission_model.md,yes,3339a0d3e7c37e27ba2bc85f952c83882707f6a0213ba7081fdc622931e5918c,227
algorithm_variants/mat_rlwe_sab_stage210_candidate_admission.md,yes,bb3aede8a34cac3e3028eda688452485262b096d327d8a95f2ff81d9379d40a3,185
repro/stage210_candidate_admission/candidate_matrix.csv,yes,14247120521bf7cc8e17deaa7766f2c528728e69dc973405a112d3f0358de8c0,1577
repro/stage210_candidate_admission/proof_gate.csv,yes,4302275edb924c9abbc115371585754cbb3a4f2765ba13f7c538f39be7bd1c67,1020
repro/stage210_candidate_admission/next_stage_queue.csv,yes,503bb43601c0ca8cfdcd452fa6a52247edb171b7b4d56e44d46921c7d9b3b2cc,664
repro/stage210_candidate_admission/candidate_admission_report.md,yes,2aa43f99bce8a134d0ee566f937b0ab0c4062b228dde233824cdbd6325ad7f00,3202
repro/stage210_candidate_admission/reproduction_commands.md,yes,e0972b51c1ebaf67af21ff8a92e2c2615738fbdd91079ef23cbb23386177b3ed,100
scripts/build_stage210_candidate_admission.py,yes,8e53edba9454df29e43d54a18f3ce67141f1b539ea5e2bc0f058d7c2611365de,16052
