path,exists,sha256,bytes
docs/stage165_closed_fullmat_streaming_microbench.md,yes,e9391f5ff0ec60d76aac04992fb0ea53690ddc22f39dae32557a40e8b6ccf38d,3117
experiments/stage165_closed_fullmat_streaming_microbench_plan.md,yes,9dc27da44ba217a5bfc15223d14308698d640ac430cc19103d6247d83f47404e,682
theory_checks/stage165_closed_fullmat_streaming_model.md,yes,5c676cb67f81105bb48b6c2dd5f75946da2e09a7e66b8f88c6311d47dec1358c,654
algorithm_variants/mat_rlwe_sab_closed_fullmat_streaming.md,yes,a1457f04a6c9fdf8fdc38f76cbc3bb4f7309e05a1e5edc2b49f1a36efbaa0f64,551
repro/stage165_closed_fullmat_streaming_microbench/stage165_closed_fullmat_streaming_probe.c,yes,1369f9d1a64710789162d7eaea00781077ac42200452278efaad40a4a7496bc8,9334
repro/stage165_closed_fullmat_streaming_microbench/summary.csv,yes,be222670e63e55aaa8a49e91b307d224d902a2af7387b7326fede35c6b4bb504,1604
repro/stage165_closed_fullmat_streaming_microbench/correctness.csv,yes,6ba0f7e1bc8d70c3bd93de4a79290bc86cca68deed991044c166a8233ea7add2,133
repro/stage165_closed_fullmat_streaming_microbench/benchmark_samples.csv,yes,67a3d10bf99bd281e3263114b945ea6613a2a0cecfcf469fbcd6b4a7b58328d8,955
repro/stage165_closed_fullmat_streaming_microbench/benchmark_aggregate.csv,yes,6451af4a99eae8310550364ec76c43653a2e64e5c636dc543231a9aa2acf9fb4,281
repro/stage165_closed_fullmat_streaming_microbench/comparison.csv,yes,0b83c2f77af75e2b44d4f37314689b290e1cf19579bcd5f2d247c1e037be6a40,171
repro/stage165_closed_fullmat_streaming_microbench/environment.log,yes,8384a746494f795ff2cb4cb1f37c7ca1afa29a7bf99191cbd4827f01342147ab,3241
repro/stage165_closed_fullmat_streaming_microbench/build_static.log,yes,e7b7497f0f52470243351b7e655e126b93ef9a490316de3c9a65364916473ce9,1019
repro/stage165_closed_fullmat_streaming_microbench/compile_probe.log,yes,67c56d70f55adddc4cd00a4b40d17c29fb769632cc5869174744443b0fcbbf0b,758
repro/stage165_closed_fullmat_streaming_microbench/run_probe.log,yes,981851443139203a9b27fb8dfa083ac6d3176560915b5f0d0282947130d721f7,1284
repro/stage165_closed_fullmat_streaming_microbench/cleanup.log,yes,3a4c74f69c0c2ec9246e395027386f6d02c588379e1558a7a7b912b24476ab2f,196
scripts/build_stage165_closed_fullmat_streaming_microbench.py,yes,f59c50ee6e9ab23942fc286cf09c32c09fc4696452ccf96c2fd2694168eaea4c,32440
