path,exists,sha256,bytes
docs/stage198_metadata_safe_manuscript_refresh.md,yes,690b360e8d9141293aee24b0b26df87747a1efb255b9406be5c22dd311e061f7,7617
experiments/stage198_metadata_safe_manuscript_refresh_plan.md,yes,c110849b49c348546a077c9c6c5b1859d9a7e04ec4f4c51ba731d8c6f3c9b06e,453
theory_checks/stage198_manuscript_compliance_model.md,yes,8e4b96fd973145a5a5bc64e13d496f100d7697e8b687c0b85b3fcefa43e37312,440
algorithm_variants/mat_rlwe_sab_metadata_safe_manuscript_refresh.md,yes,f6d9ea60b89052d9bf1c121d051249c1e754be997e2c92364429f3e92c7a130c,385
repro/stage198_metadata_safe_manuscript_refresh/manuscript_draft.md,yes,c1d2111e4557ba5324e4573a50c48021e18843c5dd269395896b28f788a029c4,2545
repro/stage198_metadata_safe_manuscript_refresh/reproduction_commands.md,yes,0c76160f43b7e05adf3acb513f497965d39d8074f13f4048de9330d23a7a0b27,579
repro/stage198_metadata_safe_manuscript_refresh/summary.csv,yes,cd7461d8c3a2c4b71fe3c7d2831fc1ffb7cb7e6650eba78b10535a68370600d1,1494
repro/stage198_metadata_safe_manuscript_refresh/sentence_usage.csv,yes,e959cef5454a387bd1fa9b868d281818bb20b3fc9acf7fb89592cf0dedfc83a9,2945
repro/stage198_metadata_safe_manuscript_refresh/paragraph_compliance.csv,yes,2ae4b2d224db5c8dd1969cd30deb5634ae6fea0be0f9631729bf2637459bbbbd,2196
repro/stage198_metadata_safe_manuscript_refresh/claim_guard.csv,yes,856a355fa791d58a48d2041e6881b28c498666581895702c6605457827dcab61,3598
scripts/build_stage198_metadata_safe_manuscript_refresh.py,yes,48aec2dc8b4d79225d8c55e75ea436b1022672d30577a3d3c4c9098ae5e4c9ef,24393
