path,exists,sha256,bytes
docs/stage231_current_head_added_param_refresh.md,yes,c33509291cdeadbf01ad6039293a07c337dd441c1a83059389b1a79add82d5a8,8033
experiments/stage231_current_head_added_param_refresh_plan.md,yes,62b37d635021385b7311a3d99911054bd84c0a79183e5408ea9859f6f44d021d,580
theory_checks/stage231_parameter_refresh_stats_model.md,yes,131c2beac1dc440ad0e9ce1e1b4e551f9762ea44ec864b2b4f1e17f01f7827b7,625
algorithm_variants/mat_rlwe_sab_stage231_current_head_added_params.md,yes,ebda74b63102b1008caa32d54c5f5742597607b0375568ceb29a41a6d1db35d2,364
repro/stage231_current_head_added_param_smoke/input_status.csv,yes,bc0594f2ed3d3866ba678953e79edda46067e90e689cf8736c31bc6034823937,701
repro/stage231_current_head_added_param_smoke/shape_gate.csv,yes,fe7f97bc0f61b776bef51fab198b8e677c4723d419074fdcef1c3525cc41d62e,575
repro/stage231_current_head_added_param_smoke/performance_smoke.csv,yes,60a67cdec6cf2acd405a5b5907535792a11765ffb7c8bf860a6a4c766228d8d1,1012
repro/stage231_current_head_added_param_smoke/noise_smoke.csv,yes,639623df8c087f49608c04a08000cc720b0f1e84a4a35cd624dedb839515b1d8,767
repro/stage231_current_head_added_param_smoke/promotion_gate.csv,yes,a8697bb3df7f3b0646e2303ad57bdc7c6e0d31b5ac658f2eca97596338e1b70c,850
repro/stage231_current_head_added_param_smoke/proof_gate.csv,yes,f2b2d53c6a5376f8e20713c26f676622334601ba43a3b1636e11b6baacbc1fbd,1373
repro/stage231_current_head_added_param_smoke/next_stage_queue.csv,yes,a595ec6fb17b9ceb2cb52dd5c1db5b0410502b47b6876331f06ace04fb2e4e66,1100
repro/stage231_current_head_added_param_smoke/current_head_added_param_report.md,yes,c33509291cdeadbf01ad6039293a07c337dd441c1a83059389b1a79add82d5a8,8033
repro/stage231_current_head_added_param_smoke/reproduction_commands.md,yes,1ebbfaa266ff08b8b8ec9bc8295fd605b53b67abcbb46f6268703ddffc69827b,491
scripts/build_stage231_current_head_added_param_refresh.py,yes,9fe79fafdb03f3f1aeded26c4328efdbde722b770301b7bb2426a8ec706206f9,25004
