path,exists,sha256,bytes
docs/stage199_active_goal_requirement_verifier.md,yes,3a43969e3a294db7a38407a6c5e7e0b995f99d3e77ed1d2f9227eb082fb8f22a,7735
experiments/stage199_active_goal_requirement_verifier_plan.md,yes,4dbaf8fcc53446554ac813b4ca22e2175bb18e93ffcdbdc995c354c05ef39d8e,414
theory_checks/stage199_active_goal_completion_model.md,yes,5845bf5cfbce9d5634daef66751b5247c92fd34f3dafc2e861cf0e2b9bd2fdf9,415
algorithm_variants/mat_rlwe_sab_active_goal_verifier.md,yes,60dca1820b5756a3e9a82834279b922b43ad4e899c3068390bb3d5373005752d,333
repro/stage199_active_goal_requirement_verifier/active_goal_requirement_report.md,yes,6ecd0757359d1a1429a8d49feb2de0ba12804f90617ad92232198d40891a7e10,7664
repro/stage199_active_goal_requirement_verifier/reproduction_commands.md,yes,22f67c1d6ce3a7d708772c932e9189b9b8771aa4d55d50709ea1dc154965e835,667
repro/stage199_active_goal_requirement_verifier/summary.csv,yes,8bfeddb38f8d5d30de7d64d441a55d9f7aa3fa0f86168783b98f92119329d774,1217
repro/stage199_active_goal_requirement_verifier/requirement_matrix.csv,yes,a666d611fd2feaf30d0c7920a5db1f7f38abe181cd6d65f11c347c58d8e7a483,3564
repro/stage199_active_goal_requirement_verifier/evidence_gap_register.csv,yes,61fb67c260db5137e0e4c9f39e63bfea3c39ebbd75cbaee157a8a10da9d8f183,794
repro/stage199_active_goal_requirement_verifier/next_action_selector.csv,yes,475ce48236a58db89cacb05d21f7b40a315a7b109d1103e84ff25f4e4a53dc1d,1301
scripts/build_stage199_active_goal_requirement_verifier.py,yes,35694d2f340ffbbef88f07ecad5bfea42e2285d5a25d3ec3ceb0447079b6fe50,25215
