path,exists,sha256,bytes
docs/stage229_parameter_generalization_matrix.md,yes,07869e37ccca2eba309f51f18f54a911ea44ba773378782c7f0b2c08b28c402d,13772
experiments/stage229_parameter_generalization_matrix_plan.md,yes,b36aa7b68eac3859ef3f3a1f8a0fb236cc4ad20e785dbc23d842629af32cc13f,830
theory_checks/stage229_parameter_scope_model.md,yes,6948a8519b8902eb8ef07ea5527ca693201c25b75bd0e673c51008bf52d10139,1171
algorithm_variants/mat_rlwe_sab_stage229_parameter_scope.md,yes,74a05fb8f616a5d22dd7ee95e67b764610d5ab3393b36f730e02147389e5c56c,778
repro/stage229_parameter_generalization_matrix/input_status.csv,yes,e3d5660d694a62d6b9f5473a3014b97ef44c4c0f9fcfc70cb3a3b1c2c97db333,2043
repro/stage229_parameter_generalization_matrix/parameter_definitions.csv,yes,a8544e7fd62d87a0d6191af4abaeb1c47d3fb5749a1577611cd67224a6c68a6c,356
repro/stage229_parameter_generalization_matrix/parameter_matrix.csv,yes,de1cbc03807403481a7d8e6d5fce83e27b952fd1d235ac5eebb2db3cd6dbf6ca,3264
repro/stage229_parameter_generalization_matrix/coverage_gaps.csv,yes,9acacd388e2f11984274a27c1abae494812c245c03f4dc3ebfae74d4a1185d36,1641
repro/stage229_parameter_generalization_matrix/claim_scope.csv,yes,17e8008357c33b8314f8bd0b77124e5c016a21722aa30133b4b935281d16fbf6,1783
repro/stage229_parameter_generalization_matrix/proof_gate.csv,yes,405a232acc3993e1ec253f96d1b59962937e0ce9d24bb3af74399f2430db2d3e,1675
repro/stage229_parameter_generalization_matrix/next_stage_queue.csv,yes,58cac5a4497044d12cb66370d4d98c8bf722b3321d658e6e48145c0420f8366b,1061
repro/stage229_parameter_generalization_matrix/parameter_generalization_report.md,yes,07869e37ccca2eba309f51f18f54a911ea44ba773378782c7f0b2c08b28c402d,13772
repro/stage229_parameter_generalization_matrix/reproduction_commands.md,yes,c28bf681f9d364d77169ee19b56cc697f26dec4ffd78389d6ea0266ee13f836c,932
scripts/build_stage229_parameter_generalization_matrix.py,yes,a37ddc7decf76ab86606a891d434b58d76337e7973ee7b29497efcefa1f9616e,35293
