path,exists,sha256,bytes
docs/stage212_multirow_fft_api_probe.md,yes,27e20c751cb4c62e35fbdf7d3106036239cb8412c6bb3968c170a5123370d0a0,4948
experiments/stage212_multirow_fft_api_probe_plan.md,yes,04dd0b2e8166d30d20d1bc71f0459a11eee5c581649acbcf58d83f8f75445130,687
theory_checks/stage212_multirow_fft_api_probe_model.md,yes,1e1a68ac11776ccc0fff77a48176e335765169b4e995968179df4c7204244088,724
algorithm_variants/mat_rlwe_sab_stage212_multirow_fft_api_probe.md,yes,53ca4d9cc3bc4f931abf1c70be33f452b3a651b3a97a11b4fc127800217dc56a,531
repro/stage212_multirow_fft_api_probe/stage212_multirow_fft_api_probe.c,yes,c91c405071536d86b8fcd9bd5ecd15af10ea35007467a4846ccedd2d4ddd7742,7787
repro/stage212_multirow_fft_api_probe/environment.csv,yes,51b90b21ce1dc47a5a254b9482397fcce207698132122acb7d0f31df98d009b1,1457
repro/stage212_multirow_fft_api_probe/environment.log,yes,e8aeb28aba366c4f6920412f9b2bb3bd02bfc7866d81cd1e553cae440f949a7e,1484
repro/stage212_multirow_fft_api_probe/build_static.log,yes,05338e91ebba2743740d5b5157f4332b5309cfe335dad206c5cfd5f0fd9888e6,1095
repro/stage212_multirow_fft_api_probe/compile_probe.log,yes,099a6fed00167983422121dcb4f4e56e223752a2188c2068f81dfb573091fd17,924
repro/stage212_multirow_fft_api_probe/run_probe.log,yes,92b20da81d3e18d165c0742a7e479756fbe6a0943fa726f18f45f391fb46debb,7004
repro/stage212_multirow_fft_api_probe/correctness.csv,yes,9fc36414cbcb58209023e5b647352bb406b9150ed6de0d7dc31bf01291e7c23f,417
repro/stage212_multirow_fft_api_probe/benchmark_samples.csv,yes,427a1860782be97720adb7e6c048f6224c88bc5c3e579578e73ef7aa88862a8a,9164
repro/stage212_multirow_fft_api_probe/benchmark_aggregate.csv,yes,482ad587b32d339905d30fb346440d4bbc278fb388b3962f16aa7a2593cc152e,763
repro/stage212_multirow_fft_api_probe/comparison.csv,yes,b38c8fbefe253e19db80b71093fc2f9901dc7b4880c5a11b902f3244ae7df68c,774
repro/stage212_multirow_fft_api_probe/proof_gate.csv,yes,85faaaec7c007ba14434ce4d7db3286b19f52c2aba4a2a0ac5f1d4e4a7d732c2,1200
repro/stage212_multirow_fft_api_probe/next_stage_queue.csv,yes,101721b3668e7ee4b631444faf20971a20979178a44da5d8699f1e32f1b660ca,806
repro/stage212_multirow_fft_api_probe/multirow_fft_api_probe_report.md,yes,27e20c751cb4c62e35fbdf7d3106036239cb8412c6bb3968c170a5123370d0a0,4948
repro/stage212_multirow_fft_api_probe/reproduction_commands.md,yes,4c8205c1a41ad5c42b4fea106f602183123e84cf1099999f2ca7b1b28cb59707,103
scripts/build_stage212_multirow_fft_api_probe.py,yes,392c152043b932fef0c46611b8e9c62fd14e9d3d0153ff1c4684c8c2f15ec0aa,35037
