path,exists,sha256,bytes
docs/stage185_research_repro_package_refresh.md,yes,051069167f28a7eeadae728ee9adcbadae1384e52fa097396c503579a965c986,8991
experiments/stage185_research_repro_package_refresh_plan.md,yes,d00009cfba86c06e55224d9b397f029a292808e4e15abe4d16780c881e638ef6,375
theory_checks/stage185_research_loop_gap_model.md,yes,029cad50791b51b9a28d7e7982c0b4dbacba96d2429ef11ae38e5442a41932c9,966
algorithm_variants/mat_rlwe_sab_research_program_snapshot.md,yes,709265ae529cdbd00d6996c632bcb86fed1ffc9896fb51dbf16ede684df932c8,666
repro/stage185_research_repro_package_refresh/paper_outline_scoped.md,yes,7563f2901a776dac7f1fcb29d0683d2290e620605270db474199410c27b07bfc,740
repro/stage185_research_repro_package_refresh/reproduction_commands.md,yes,7e4b0d70f661f382aab37b15116d07f47019ccb54e938291f79fb2459b62d328,696
repro/stage185_research_repro_package_refresh/summary.csv,yes,d87ec3003938f2228be6249c1528e50493381dba2812afdf42dc9920739979f9,1226
repro/stage185_research_repro_package_refresh/requirement_matrix.csv,yes,dfd97caf272c0a5b91ef7622a32760690762c22dfdfc2274897d7e6e2af403ea,3135
repro/stage185_research_repro_package_refresh/evidence_index.csv,yes,b2b5a9c14b8ad94ded12907b72deef8e1cdf4859696743e136ee0dad308f3fe8,965
repro/stage185_research_repro_package_refresh/claim_table.csv,yes,128d01305f85a0f837c451a04ca6e3f5f60ee045e8b1c914a43372fcd586820c,1472
repro/stage185_research_repro_package_refresh/next_stage_queue.csv,yes,eebacc88a40fb9799f0c478115eee26412adba85e436dceb02a92eb1a7b9f5b1,880
scripts/build_stage185_research_repro_package_refresh.py,yes,7444aeac39d6e210e4be6549d66def1ad576d5fce951eef2e647bc5a475bc84a,26341
