path,exists,sha256,bytes
docs/stage204_source_anchor_intake.md,yes,3d6b7e95ded53cfc60bfa10b5d676ab9d321fbf502b9332337c0a49aa2edf61f,9329
experiments/stage204_source_anchor_intake_plan.md,yes,ea8526e5b4c6264e16f431781874bb4854bc9fb38a521694b7da9b9272527d49,484
theory_checks/stage204_source_anchor_claim_boundary.md,yes,b7691c9f6e546793b1e301fa7b600ca8514ab4397895827c52c8ebcc9eadc9a7,457
algorithm_variants/mat_rlwe_sab_source_anchor_policy.md,yes,452649a4610847595d28f765050f56ac6dde025b00bd22ba4d05fe19fba0e055,484
repro/stage204_source_anchor_intake/source_anchor_intake_report.md,yes,3d6b7e95ded53cfc60bfa10b5d676ab9d321fbf502b9332337c0a49aa2edf61f,9329
repro/stage204_source_anchor_intake/reproduction_commands.md,yes,bbda7fde2d39bfdab4f0b7e1541f82263249916f7c34bf7c264bb3d0706e7e0a,701
repro/stage204_source_anchor_intake/summary.csv,yes,306756350d73052336e49b499f178600a36ab5cbaa23571de3b30b473b450618,1406
repro/stage204_source_anchor_intake/source_access_log.csv,yes,0e7d6445fef6cc7c10888161226622c294f4bff575d06891c82742377a39a5d6,1538
repro/stage204_source_anchor_intake/source_claim_map.csv,yes,9b8f1076c024225898272ea75fe0348357beb6078041b57dcd705d01aa6e3f48,2663
repro/stage204_source_anchor_intake/claim_boundaries.csv,yes,79538ff8ea423e074687ba97d0dcb7de31af58b47ecd2926536627f46845e397,1079
repro/stage204_source_anchor_intake/proof_gate.csv,yes,3be4f05d58a64459c496b9e9dfa62ae1fd1f3539e402fa5434a223a43881f197,877
repro/stage204_source_anchor_intake/next_stage_queue.csv,yes,d8c753845b71ece369c35459217639e87fb10416a4a170de8664567b3601ec29,878
scripts/build_stage204_source_anchor_intake.py,yes,63d03b5694eb10deb912f1bfda87e7720f1a419bcfffe189b349fc72ff2492e6,26256
