path,exists,sha256,bytes
docs/stage223_route_selection.md,yes,17fc77f2262a1c035615fb7decbf1158d8a6a5e483c8cbcc253e7f2a9f347e66,5905
experiments/stage223_route_selection_plan.md,yes,be7851e8f8601a4f406661eff76639286af068ae0e585e90610855b6bc77cac6,331
theory_checks/stage223_route_selection_model.md,yes,51eb167027c88dec650af20cd564688d38a750559f540017a0fa90b54eb61977,510
algorithm_variants/mat_rlwe_sab_stage223_route_selection.md,yes,2bfc4976de9ed171f3ac931f02e83ee6e1146bdfd15a3490e9ba4460012d9ea3,320
repro/stage223_route_selection/input_status.csv,yes,03935c96fc65f73ff7e10d697e4d51d196e7770f29de4c5e4bea77a8754e215d,1188
repro/stage223_route_selection/evidence_summary.csv,yes,51d79288210584bf4e2037bd784867f17c7bdd39f201eabd15abfae2f002620c,1538
repro/stage223_route_selection/route_matrix.csv,yes,b076097e48ccb3e94f3ad65f457791fa64a192dd657369cbffe203c3d616ed45,1259
repro/stage223_route_selection/proof_gate.csv,yes,799dc8df841cad261d5349f0db1617008bd8fe2824414d4da242f0d761c54cdf,1244
repro/stage223_route_selection/next_stage_queue.csv,yes,5777f48bcf378e2848bbb51c364c0c9b2df23bd42efa07d312317087650171d4,949
repro/stage223_route_selection/route_selection_report.md,yes,17fc77f2262a1c035615fb7decbf1158d8a6a5e483c8cbcc253e7f2a9f347e66,5905
repro/stage223_route_selection/reproduction_commands.md,yes,05498ea895574e8c28a2631308d9b0b010d13118786b0a316403defa3f63f30f,219
scripts/build_stage223_route_selection.py,yes,56ab5f0c42095c081d81e14799e90246f212329316bf58b80ebc1c7140edf810,21429
