path,exists,sha256,bytes
docs/stage226_exact_mat_avx_counter_attribution.md,yes,ec19148ead96d6d9d2affbb63d099eb4524ef112be2a593fe29de97d48fb8129,10284
experiments/stage226_exact_mat_avx_counter_attribution_plan.md,yes,18b04366478473d878e08856e6c4dfdf35b21e83186799682e439974389ec475,322
theory_checks/stage226_counter_attribution_scope.md,yes,c5925f4b2e72f764f64e44fd5aa85a6599813f412fb6a2aaa4b7280eb20e9b03,425
algorithm_variants/mat_rlwe_sab_stage226_counter_attribution.md,yes,54b5ae6c14c240c63eb2a524d6dd72160dd021dd2edca8215c40ec9e3a97b7e4,265
repro/stage226_exact_mat_avx_counter_attribution/run_native_stage226_counters.sh,yes,1b352eddc4990073c2d3b7fb19351044027545c9987b99407c14beccc57001f1,1613
repro/stage226_exact_mat_avx_counter_attribution/input_status.csv,yes,f095010ab82e461f07aa8bfc47157e494464ce340c578f42d37721beceeae34d,918
repro/stage226_exact_mat_avx_counter_attribution/remote_environment.csv,yes,62988d9a6d75ec4e3a81854832ba38201ca2da475738d63f88ec750c6bf43789,2068
repro/stage226_exact_mat_avx_counter_attribution/run_metrics.csv,yes,c661a8987eb5bc2d2bd3be56bdd35f402042ee48bc7f805d8b299091135b8455,524
repro/stage226_exact_mat_avx_counter_attribution/counter_metrics.csv,yes,89dbddcc2bd5f432d739ae0c0507c74a7d002a93eeae4ee4a7723c25ccc517e6,4442
repro/stage226_exact_mat_avx_counter_attribution/counter_summary.csv,yes,664552428d9c5cec689c05eef868beb8a1ab2bdae1b88642503e12e5124efdbd,493
repro/stage226_exact_mat_avx_counter_attribution/counter_comparison.csv,yes,403a82742120f1a9578ade38b5856b0db36c62b765edc855c8eebc7535022a5d,1354
repro/stage226_exact_mat_avx_counter_attribution/attribution_summary.csv,yes,36f87a3bfb02a0d86bcec39657bc5954a2af4eca428778d227d0a25e5a2ec7b0,1607
repro/stage226_exact_mat_avx_counter_attribution/proof_gate.csv,yes,8a229d9f8df98ff539c198a2467cbf097bdb351b2e81e4cac18b37e8953322e6,1697
repro/stage226_exact_mat_avx_counter_attribution/next_stage_queue.csv,yes,8f4fee6538bf17e544626c793bf76f0eb2d6a4f95b22552a35cb6e8dfcaf6881,978
repro/stage226_exact_mat_avx_counter_attribution/counter_attribution_report.md,yes,ec19148ead96d6d9d2affbb63d099eb4524ef112be2a593fe29de97d48fb8129,10284
repro/stage226_exact_mat_avx_counter_attribution/reproduction_commands.md,yes,a50282e8149ee1c4d93ab53a973a7c939d1ae25a8071373e24d04383f4fb2eb4,325
repro/stage226_exact_mat_avx_counter_attribution/cleanup.log,yes,a64b301e9ca9cb97ddcae354980ab809cb1be8f4450a9f4728606150847b5be9,80
repro/stage226_exact_mat_avx_counter_attribution/remote_probe.log,yes,55e2a5c0b67bc4358697ac73c2f75d6043fc121a0523f76942b5f67932c7390d,3281
repro/stage226_exact_mat_avx_counter_attribution/remote_unpack.log,yes,42ada5c66aee1d874e3aafbbf58ce948746eacc04da750dd563e30077e2441e2,835
repro/stage226_exact_mat_avx_counter_attribution/remote_install_runner.log,yes,12389149a96a455e8c38c993d428a8a74b91bbeeb5907364afcffa04b70e3b28,673
repro/stage226_exact_mat_avx_counter_attribution/remote_run_stage226_runner.log,yes,ebc7ca369db35e8b13f393b5722ee7edeb083c30e817bfaa1bbef2c7fc3f7fa8,505
repro/stage226_exact_mat_avx_counter_attribution/remote_pull_native_perf_raw.log,yes,ad222bf20a7a16f07630cd8ad035700a997dc0bfe392e00b08ea493dea7c3042,735
repro/stage226_exact_mat_avx_counter_attribution/native_perf_raw/build_backend_from_dft_add.log,yes,503782c285209bfbc30bda3891335cb88d2765549b0674c492970117ad7febbb,11652
repro/stage226_exact_mat_avx_counter_attribution/native_perf_raw/build_wrapper_fused_from_dft_add.log,yes,8c8c5551a6515fefd31405f7a366ea7a52b43f47146edde1e9fe6c8200ae9260,10939
repro/stage226_exact_mat_avx_counter_attribution/native_perf_raw/perf_backend_from_dft_add.log,yes,31b3d5b164f61e468f0b4111daa6138f8d544811bb358b5f76e6b93dc9b0b8da,653
repro/stage226_exact_mat_avx_counter_attribution/native_perf_raw/perf_wrapper_fused_from_dft_add.log,yes,db844a3de1c9d686bcb6e5ddda201045704bec732908707b21136a3b9ebff477,654
repro/stage226_exact_mat_avx_counter_attribution/native_perf_raw/remote_environment.log,yes,97a3997a89a6b795a73a1cfa14e21d2eb25814b010459046359837b74bea64db,3824
repro/stage226_exact_mat_avx_counter_attribution/native_perf_raw/run_backend_from_dft_add.log,yes,e7a4686558e41161fff2db80a09b8a24def5f794acb2a6dc7d3607e22ed1ab80,428
repro/stage226_exact_mat_avx_counter_attribution/native_perf_raw/run_wrapper_fused_from_dft_add.log,yes,8a5c07f3de500c232f11370846c13331645acefbab63fa938dd4acf34261bcf5,428
