path,exists,sha256,bytes
docs/stage201_structured_selector_distribution_probe.md,yes,c03713d20980a2a552d91aa516eb618324fa561a3537134616bd8e6fdc478b34,5954
experiments/stage201_structured_selector_distribution_probe_plan.md,yes,3755d7200509368059aabde2b7e9c0b368228938a24599488d9aca08a6c17457,476
theory_checks/stage201_structured_selector_distribution_model.md,yes,d975fca28e1c37a4d5241b7065424648e47853a7f33c5e6f588a7ceb2b64335b,686
algorithm_variants/mat_rlwe_sab_structured_selector_distribution_probe.md,yes,d28e8686364691bb8e129793415944baaf5c29542eda48e6fef4facdeac1ce7a,448
repro/stage201_structured_selector_distribution_probe/structured_selector_distribution_report.md,yes,c56d702f294671f41636ea64895ec461d6723cc3f6e406f826e5e884da45e5a7,6264
repro/stage201_structured_selector_distribution_probe/reproduction_commands.md,yes,be82ed27766f7d54732a83c5ca03ddef14b14115bfc33f4580c077a2b5d1029f,547
repro/stage201_structured_selector_distribution_probe/summary.csv,yes,b4f313bdf631fadf1d87cfc5c393ab298cdfb9d5c26a543d47cdd66ee1082143,1602
repro/stage201_structured_selector_distribution_probe/assumptions.csv,yes,4c752ef5902ae1d45e943bc9e157c3c4b5b697e15c648614c735157497642267,954
repro/stage201_structured_selector_distribution_probe/distribution_probe.csv,yes,d84346bc19395e36e05c8d178897035235b849b83373b07bf432f96ac09789c9,1863
repro/stage201_structured_selector_distribution_probe/candidate_matrix.csv,yes,783607c344a2030b32d3c7b9c1fef57f8e0856acbf1f949660d93aaf5cc49cb0,872
repro/stage201_structured_selector_distribution_probe/proof_gate.csv,yes,4fe9bfd8cec65951324afec1458c25b3c6ff8404aac73cb1061c894267fe46b5,893
repro/stage201_structured_selector_distribution_probe/next_stage_queue.csv,yes,d50d4c504a9a19a914a91d35d74121273879029d823a8d9a47ec9106dfabd481,827
scripts/build_stage201_structured_selector_distribution_probe.py,yes,df3bd036dd08e96180c564e08c0d12d219d3c241c964cb8a5b821ba0a455e9d3,27587
