path,exists,sha256,bytes
docs/stage205_current_platform_probe.md,yes,44cd2bbb969f0dd5f6c3bcf087ccf6cbd7ef8c0a5ed750fd0c2792eab0ebd574,6393
experiments/stage205_current_platform_probe_plan.md,yes,472243ea21ca607d3a30ab9e138140b06005344fc51ead104bf5a6159539c45a,641
theory_checks/stage205_amortized_metric_and_platform_boundary.md,yes,cf025d78fc543e66a0da7b147b6682d49ac6a419329f82955eeb4fb196de0c78,462
algorithm_variants/mat_rlwe_sab_current_head_benchmark_policy.md,yes,5c62e6e2e0c03ec10137dfc6c815a5c3280b01d12294e6d27fd364d758d737ea,395
repro/stage205_current_platform_probe/current_platform_probe_report.md,yes,44cd2bbb969f0dd5f6c3bcf087ccf6cbd7ef8c0a5ed750fd0c2792eab0ebd574,6393
repro/stage205_current_platform_probe/reproduction_commands.md,yes,748d31b58e5c1bed40b7724685ddd131d5a2fbd2b24cbfa506ec0a1d9b8236fe,1290
repro/stage205_current_platform_probe/summary.csv,yes,a174aa4fddf4a57c502fa846ef55b57348f07b1b7708493372f9a9cdc5f6d1b6,1385
repro/stage205_current_platform_probe/platform_gate.csv,yes,bc58c5a0dea432acdd1da5445de3c0ea313e357d3d9bfe0b6588e5a2ccdb2ccf,985
repro/stage205_current_platform_probe/full_sab_ab_summary.csv,yes,dd25251bac92dd679eb6c865b63d2039c7ee46af78d7a6b5669aee96e269a143,836
repro/stage205_current_platform_probe/invalid_run_log.csv,yes,c27f9da1e839c8335cc09dea11ed55f7d9ababd6edfeb1a86e9cf0568fea7e0e,557
repro/stage205_current_platform_probe/proof_gate.csv,yes,d1b674b6bc2264b4b77c437a96521f45a963935e26d55587a4fcc88a017d00b4,981
repro/stage205_current_platform_probe/next_stage_queue.csv,yes,8ecb3952a32c444ab3a93aaa78ea1c2a8257c93a28eba263aac337d2b31d2099,773
repro/stage205_current_platform_probe/stage28_perf_smoke/summary.csv,yes,41217dbeab66bfb5f00dca27bcf49fcdb4fe7437124080b4f88d7bc9bcdf46d3,486
repro/stage205_current_platform_probe/stage28_perf_smoke/environment.log,yes,6bd0bfc3d32cfb5e41a78484a1da1737fe725e614bb2d8fb91cd62890c8c092b,1108
repro/stage205_current_platform_probe/stage98_current_smoke/summary.csv,yes,21fc123de96f416dd87533b56553993272d03a885081539493793f2c8823476e,2208
repro/stage205_current_platform_probe/stage98_current_smoke/raw_smoke.csv,yes,9e065b019a4fc3a0cbdb78e2442aaa49761f65465c141fe6515ad022ba477b99,1276
repro/stage205_current_platform_probe/full_sab_ab_r2_runs3_sequential/summary.csv,yes,55a4b2b5b509d32226d49f8fe94bdf89e6d4bbf6c1b44b9c32f99d6980c2ca55,398
repro/stage205_current_platform_probe/full_sab_ab_r4_runs3_sequential/summary.csv,yes,097442e184b63d03a99e6cae1922c2b699fe1769059be93a90b3e4fbe17f2417,396
repro/stage205_current_platform_probe/invalid_parallel_race_labeled_r2/summary.csv,yes,df3478701201285f26a1d963088e5723dcc2d5bd24a843fb0356064f7b9be77c,399
repro/stage205_current_platform_probe/invalid_parallel_race_labeled_r4/summary.csv,yes,690414c813293e28d91dfff374f4bfde28daa0758aba532b9180e7f290211a58,399
scripts/build_stage205_current_platform_probe.py,yes,679d8d5a624ddcc872d994c19fa58f2ed72a91f650ad7e8477a04a7f68ff6156,24804
repro/stage205_current_platform_probe/full_sab_ab_r2_runs3_sequential/run_0.log,yes,bc76439fff016cb432e9f5a79e1d461f1309b474176b2a8fd04df4be7030941a,427
repro/stage205_current_platform_probe/full_sab_ab_r2_runs3_sequential/run_1.log,yes,cb40efb4ebdbacda63aedbb47805f6b8e1e8117b188f472267d7ae474545e246,427
repro/stage205_current_platform_probe/full_sab_ab_r2_runs3_sequential/run_2.log,yes,956eeb167569d77700fc24fb61a601be7514e6542d9c43384acdd4c842e0b092,426
repro/stage205_current_platform_probe/full_sab_ab_r4_runs3_sequential/run_0.log,yes,52ee338c438879d45cd9bd9bfc3e9f88646109cfad15586c5802492374364a93,426
repro/stage205_current_platform_probe/full_sab_ab_r4_runs3_sequential/run_1.log,yes,60deb836c10b538fd5c9a57a3e7e8c7f9e8f66f9eaa01d8cd5213c33f6a3c396,426
repro/stage205_current_platform_probe/full_sab_ab_r4_runs3_sequential/run_2.log,yes,cbe4bf2107bfab85136893e8f647bc9609ba443c28b3b769ede15b1e32fc1901,426
